tweet,user,location,date
"It's snowing. @cta stopped at Sedgwick due to 'police  activity' conductor comes on and says ""they almost have the… https://t.co/ovUHJ4YzKq",THE_CLG,"Chicago, mostly.",2019-10-31 13:36:01
RT @cta: [Significant Delays] Loop-bound Brown and Purple Line Express trains are standing at Sedgwick due to police activity. Crews workin…,ChrisHushNBC,"Chicago, IL",2019-10-31 13:36:00
RT @cta: [Significant Delays] Loop-bound Brown and Purple Line Express trains are standing at Sedgwick due to police activity. Crews workin…,breezydayz,chicago,2019-10-31 13:35:35
"RT @cta: [Minor Delays] Yellow Line trains are running w/residual delays following an earlier delay at Howard. Service is resuming, allow e…",transit_tweets,,2019-10-31 13:35:23
RT @cta: [Significant Delays] Loop-bound Brown and Purple Line Express trains are standing at Sedgwick due to police activity. Crews workin…,xtramental,,2019-10-31 13:35:04
RT @cta: [Significant Delays] Loop-bound Brown and Purple Line Express trains are standing at Sedgwick due to police activity. Crews workin…,WGNtraffic,"Chicago, IL",2019-10-31 13:34:58
RT @cta: [Significant Delays] Loop-bound Brown and Purple Line Express trains are standing at Sedgwick due to police activity. Crews workin…,MelissaLKula,"Chicago, IL",2019-10-31 13:34:51
@marywizchicago @cta Cry babies ! Where the right cloths and stop your whining ! https://t.co/wIZLlKPv40,thevetwithpet,"Chicago, IL",2019-10-31 13:34:25
@Mego808 @cta Police activity at one of the stations.,kellyswails,Illinois,2019-10-31 13:34:22
RT @cta: [Minor Delays] Forest Park-bound Blue Line trains are running w/residual delays following an earlier mechanical problem at Rosemon…,FernBallew,"Chicago, IL",2019-10-31 13:34:15
@cta standing brown line at Sedgwick waiting for police.,jess8oclock,,2019-10-31 13:34:14
@MartyStempniak @cta I screenshot this because it’s perfect.,cta_oh,,2019-10-31 13:33:54
"RT @marywizchicago: Heaters on at Irving Park Blue Line, and other stations on the system, a little early. Appreciated, ⁦@cta⁩. https://t.c…",chowspecial,"Chicago, Il",2019-10-31 13:33:51
Hey @Chicago_Police can ya just kick that customer off the train holding up the @cta this morning?,POTUS404,Chicago,2019-10-31 13:33:05
@cta why are loop brown line trains barely moving??,Mego808,"Chicago, IL",2019-10-31 13:31:08
@cta @CTAFails @brownline standing at Sedgwick. Police activity #brownline #CTA,lght_phx,"Chicago, IL",2019-10-31 13:30:02
"RT @marywizchicago: Heaters on at Irving Park Blue Line, and other stations on the system, a little early. Appreciated, ⁦@cta⁩. https://t.c…",voimaoy,along the Blue Line,2019-10-31 13:27:45
"RT @marywizchicago: Heaters on at Irving Park Blue Line, and other stations on the system, a little early. Appreciated, ⁦@cta⁩. https://t.c…",CTABlueLn,"Chicago, IL",2019-10-31 13:27:06
"RT @marywizchicago: Heaters on at Irving Park Blue Line, and other stations on the system, a little early. Appreciated, ⁦@cta⁩. https://t.c…",cta,"Chicago, IL",2019-10-31 13:26:49
"Heaters on at Irving Park Blue Line, and other stations on the system, a little early. Appreciated, ⁦@cta⁩. https://t.co/gJz4vnEBsw",marywizchicago,Chicago,2019-10-31 13:26:28
"RT @cta: [Significant Delays] Yellow Line trains are running w/residual delays following an earlier delay at Howard. Service is resuming, a…",transit_tweets,,2019-10-31 13:26:27
@cta @elbart_man Thank you very much! Hoping to thrift a nice coat to match to start this trip off on the right foo… https://t.co/993CZRUyLf,greatxbambina,"Oakland, CA",2019-10-31 13:25:06
Hi @cta. I hate you. Thanks for making me late every single day.,Melissybk,"Chicago, IL",2019-10-31 13:11:03
The @cta operator on brown line 409 this morning was great! Made everyone’s morning a little better!,PMLahlum,"Chicago, IL",2019-10-31 13:09:51
RT @cta: [Minor Delays] Forest Park-bound Blue Line trains are standing at Rosemont due to a mechanical problem. Crews working to restore s…,transit_tweets,,2019-10-31 13:09:17
15 minute wait for a @cta #35 bus during rush hour so I paid for a @lyft ride for myself + 2 new friends from the b… https://t.co/9O2DCLeKb6,banoonoo,"Chicago, IL",2019-10-31 13:08:31
RT @MartyStempniak: @cta Eat shit,chug_soylent,,2019-10-31 13:05:45
@cta Eat shit,MartyStempniak,"Lincoln Square, Chicago",2019-10-31 13:05:38
RT @Blondemonster1: @cta Thank you! I was deeeelighted when I saw the french fry warmers on 🤗,transit_tweets,,2019-10-31 13:02:26
@cta Should be major delays!,fbarrott36,,2019-10-31 12:56:48
RT @cta: [Minor Delays] Loop-bound Brown Line trains are running w/residual delays following an earlier door problem near Addison. Service…,transit_tweets,,2019-10-31 12:55:54
@THENUDEFACTORY @HumbleISD_CNS @cta @BetsyDeVosED @VP 🌄 ❤ 🍔 💋 🌭 🌹 My 💘 Love just tell me when can we 🌟 Start! 👄… https://t.co/yhrCVzcFKw,Octavian92363b7,,2019-10-31 12:54:15
Hey @cta The elevator at the Granville red line stop is not working.,Joe2U,Chicago,2019-10-31 12:49:31
"@THENUDEFACTORY @HumbleISD_CNS @cta @BetsyDeVosED 🇲🇽 @HumbleISD_CNS 🌎 🇺🇸 🍔 @cta 🍟Special Thanks to those 
💩 👑… https://t.co/4kcIjr6HyL",Octavian92363b7,,2019-10-31 12:45:56
"RT @cta: Things are heating up 🙌! You’ve probably noticed, it’s that time of year for people-heaters! We’re working to have all of them on…",Andino07,,2019-10-31 12:37:33
"@cta please tell the 9 Ashland drivers to leave at the time your time table says, not 2 min early! Or if the time t… https://t.co/dfESnWyqqS",danmoranville,,2019-10-31 12:35:14
"RT @profstevek: Check out our new @cta ad, running on Blue Line trains throughout November. If you have any questions about the MS in Civic…",UICCUPPA,Chicago,2019-10-31 12:29:12
"RT @cta: Things are heating up 🙌! You’ve probably noticed, it’s that time of year for people-heaters! We’re working to have all of them on…",burtyful,island of misfit toys,2019-10-31 12:28:59
@cta Blue line ohAre bound car 3304 three obvious homeless people spread across seats sleeping and smelling like sh… https://t.co/V9QwvDJ5q5,EnderEos,Chicago,2019-10-31 12:16:04
RT @WBBM780Traffic: Plan on a bit of extra time on @CTA Yellow Line trains after being stopped for a short time at #Howard. Trains are movi…,WBBMNewsradio,"Chicago, IL",2019-10-31 12:13:35
@cta morning commute...#14 Jeffrey Express....had to let one go by because ONCE AGAIN packed to the front door... 5… https://t.co/X96V2m3fKJ,Sigmakitty1922,"Chicago, IL",2019-10-31 12:12:59
@cta Cause some idiot made the call to run 4 cars,gontos76,,2019-10-31 12:12:32
"RT @AJGuglielmi: With wintry weather and a planned teacher demonstration this morning, traffic in and around the Loop and downtown could be…",CindyPru,"Norwood Park, Chicago",2019-10-31 11:53:57
"With wintry weather and a planned teacher demonstration this morning, traffic in and around the Loop and downtown c… https://t.co/Pt4fB8cpXS",AJGuglielmi,"Chicago, IL",2019-10-31 11:46:47
"@kittenpants13 @cta Well, they heard me https://t.co/Di1Cc1cZbk",Lsreniawski,"Lower West Side, Chicago",2019-10-31 11:46:16
"RT @cta: Things are heating up 🙌! You’ve probably noticed, it’s that time of year for people-heaters! We’re working to have all of them on…",KevinKeado,"Chicago, IL",2019-10-31 11:43:32
RT @cta: [Minor Delays] Loop-bound Purple Line trains are standing at Howard due to heavy train traffic/congestion. Crews working to restor…,transit_tweets,,2019-10-31 11:43:04
"@cta Unfortunately, don't think she did do anything.",KenMantel,"Skokie, IL",2019-10-31 11:28:26
@greatxbambina @cta @elbart_man This has starter superhero outfit feels 🤘,tatoleee,"Atlanta, GA",2019-10-31 11:27:54
Wanted to get some good pics of me riding the @cta for my friend @elbart_man but i really really wasn’t prepared fo… https://t.co/lvEhHEPAGz,greatxbambina,"Oakland, CA",2019-10-31 11:22:53
"🐻 @OccupyWallStNYC 
Mrs. @cynthiamckinney he was there 💩 @VP Mike Pence @CIA got into
🇲🇽 Mexican ""Concentration Cam… https://t.co/I9X9iP0TOK",Octavian92363b7,,2019-10-31 11:06:30
"Made it (at @CTA Bus Stop 1037 in Chicago, IL) https://t.co/uU3qUGxFqB",lostboy2,chicago il,2019-10-31 11:00:29
RT @cta: [Major Delays] Red Line trains are running w/residual delays and congestion following an earlier injured employee at Howard. Servi…,transit_tweets,,2019-10-31 10:55:37
"@BarackObama 🌎 @TheVenusProject 🌮🇺🇸 @Ilhan 🚆@cta 🇺🇸🌮
Who is 🍌""PRESIDENT""🍌Now? 
💪 Mr. @RepCummings or 
🍌Mr.… https://t.co/Q9Jb6nPCkS",Octavian92363b7,,2019-10-31 10:51:40
@cta Well the convenience of my own car sounds way better. The train smells like pee &amp; cigarettes. It’s also very u… https://t.co/WgRCdt3lcR,jessieohh4,"Chicago, IL",2019-10-31 10:51:08
"RT @profstevek: Check out our new @cta ad, running on Blue Line trains throughout November. If you have any questions about the MS in Civic…",AleeaPerry,"Pennsylvania, USA",2019-10-31 10:50:55
"🇺🇸 @cta 🌎 @Ilhan 🌮🇲🇽🇺🇸🍔 (James Francis Kenney) primary win, the soda tax is likely here to stay and Philadelphia sh… https://t.co/tMYZTrtQot",Octavian92363b7,,2019-10-31 10:47:14
Fuck @cta,macaronirascaI,chicago,2019-10-31 10:44:53
"🇺🇸 @cta 🌎 @Ilhan 🇺🇸🌮🇲🇽🇺🇸🍔 Mrs.@PhillyMayor 
""PROUD OF SCHOOL 🏫 TAX? 😆💸💰 LOTTERY 💰💸 Money Not Enough? 😇… https://t.co/CDHgEsDFL5",Octavian92363b7,,2019-10-31 10:43:45
Plan on a bit of extra time on @CTA Yellow Line trains after being stopped for a short time at #Howard. Trains are… https://t.co/w207qB4zeH,WBBM780Traffic,"Chicago, IL",2019-10-31 10:31:09
"RT @cta: Things are heating up 🙌! You’ve probably noticed, it’s that time of year for people-heaters! We’re working to have all of them on…",Shamres1,I came from the GHETTO ,2019-10-31 10:12:24
I HATE THE REDLINE @cta GET IT THE FUCK TOGETHER,cosmicsunshines,"Chicago, IL",2019-10-31 09:01:14
"@cta This story of yours ""unauthorized person"" is getting too old!. It is part of your eternal delayed disservice",opengrave1,,2019-10-31 08:34:24
"@cta Whatever CTA, your patrons do not need your Disneyland stories or your overcrowded buses and trains, dirty bro… https://t.co/ITEP6nz7aA",opengrave1,,2019-10-31 08:23:03
"@moongrrl22 @cta Yo Leah, how much did the CTA pay you to tweet kindergarten stories?",opengrave1,,2019-10-31 08:11:51
"@AraceliCannella @cta Yo Araceli, how much did the CTA pay you to tweet kindergarten stories?",opengrave1,,2019-10-31 08:08:30
@AraceliCannella @cta CTA pays people to tweet  Mickey mouse ride stories to cover-up their substandard overcrowded… https://t.co/BqubC1LCyQ,opengrave1,,2019-10-31 08:05:53
"RT @DublinSoil: @cta Sure. But the abysmal communication, (and it's so reliably bad...), is an unforced error. (And while I have you, bring…",transit_tweets,,2019-10-31 07:48:45
RT @cta: [Major Delays] Red Line trains are running w/residual delays and congestion following an earlier injured employee at Howard. Servi…,CTARedLineAlert,"Chicago, IL",2019-10-31 07:45:48
"RT @cta: Things are heating up 🙌! You’ve probably noticed, it’s that time of year for people-heaters! We’re working to have all of them on…",leightonlai20,,2019-10-31 06:36:34
"@cta Rumor has it ""unauthorized person on the tracks"" = someone got run over. Is this true?",cordialchap,"Chicago, Illinois",2019-10-31 05:33:52
"RT @cta: Things are heating up 🙌! You’ve probably noticed, it’s that time of year for people-heaters! We’re working to have all of them on…",joyfulnoyz,"Chicago, IL",2019-10-31 05:05:13
@cta normal red line tomorrow please?,x_ajdin773_x,"Chicago, IL",2019-10-31 04:42:10
"RT @cta: Things are heating up 🙌! You’ve probably noticed, it’s that time of year for people-heaters! We’re working to have all of them on…",Tessa_SMASH,Chicago,2019-10-31 04:38:08
@tombellino @miserabletop @cta Saw this one at 47th yesterday.,rokorumora,"Chicago, IL",2019-10-31 04:08:19
@miserabletop @cta I guess this isn’t the same issue though lol,tombellino,"Los Angeles, CA",2019-10-31 03:56:04
@miserabletop @cta They did for a while! https://t.co/bqRQoFiILv,tombellino,"Los Angeles, CA",2019-10-31 03:55:38
RT @On_H0liday: @cta The black girl is like “y’all haven’t felt heat before?” 😂😂😂,transit_tweets,,2019-10-31 03:52:31
"RT @cta: Things are heating up 🙌! You’ve probably noticed, it’s that time of year for people-heaters! We’re working to have all of them on…",ctatattler,Chicago,2019-10-31 03:36:27
@N1ckels5 @meninred97 Gonna tailgate w/ mah bike (also got a folly cooler for da @cta),ArchiJake,"Chicago, IL",2019-10-31 03:14:10
"RT @cta: [Planned Work] Blue Line: Now thru 4am, Boarding Change, Delays Between Belmont and California https://t.co/T9r3WlRAJu",transit_tweets,,2019-10-31 03:10:10
"RT @cta: Things are heating up 🙌! You’ve probably noticed, it’s that time of year for people-heaters! We’re working to have all of them on…",dmckay414,"Chicago, IL",2019-10-31 03:03:16
"RT @cta: [Planned Work] Blue Line: Now thru 4am, Boarding Change, Delays Between Belmont and California https://t.co/T9r3WlRAJu",CTABlueLn,"Chicago, IL",2019-10-31 03:00:06
"@cta I was on the train with the actual sick customer. I hope they are ok! Thanks for helping them out, @cta !",ToriaRodg,,2019-10-31 02:46:29
"RT @cta: Things are heating up 🙌! You’ve probably noticed, it’s that time of year for people-heaters! We’re working to have all of them on…",camille_roberts,"Illinois, USA",2019-10-31 02:42:11
"RT @MarySueMPC: Transit fares tied to how much people can afford to pay. Quicker bus boarding through multiple doors. Chicago, we can do th…",Brianinja,Front Range Free Zone,2019-10-31 02:39:11
"RT @__paulzmuda: @cta Sick was a nice way of putting suicidal I’ll give you that. Send more busses to Grand, one sardine-can not enough for…",transit_tweets,,2019-10-31 02:34:41
"RT @cta: Things are heating up 🙌! You’ve probably noticed, it’s that time of year for people-heaters! We’re working to have all of them on…",Nimani33,,2019-10-31 02:34:35
@FrankieSolomon @transit_tweets @cta White People problems.,curtis_gl,"Chicago, IL",2019-10-31 02:33:21
@WBBM780Traffic @WBBMNewsradio @cta Great  place for temporary homeless shelter. Yay!! 🕺🏻,TheRealLion,Chicago 🇺🇸,2019-10-31 02:33:04
"RT @cta: @everycolorinc We're sorry, but when a passenger becomes unwell and needs emergency medical assistance and we aren't able to help…",transit_tweets,,2019-10-31 02:32:58
"RT @FrankieSolomon: @cta once again, the red line timing is garbage. You need to send empty trains. Platforms are filled to the brim. I’ve…",transit_tweets,,2019-10-31 02:26:32
RT @cta: [Normal Service*] The temporary reroute of 70 Division buses near Division/California has ended.,transit_tweets,,2019-10-31 02:18:14
"RT @MarySueMPC: Transit fares tied to how much people can afford to pay. Quicker bus boarding through multiple doors. Chicago, we can do th…",gerasimenkoju,"Chicago, IL",2019-10-31 02:16:06
RT @WBBM780Traffic: Good news for @cta riders! https://t.co/jobPm7FbXd,ChicagoSmooth,"'Go, ILL",2019-10-31 02:08:30
"19 years of riding @cta and i can't recall any bad trips, they really are the best 💕💕💕 or maybe I'm just #blessed e… https://t.co/LDcLt7Uids",MOFFITW,"uptown, chi-city ✶✶✶✶",2019-10-31 02:04:55
"RT @MarySueMPC: Transit fares tied to how much people can afford to pay. Quicker bus boarding through multiple doors. Chicago, we can do th…",kateontransport,"Chicago, IL",2019-10-31 02:04:45
@BlainPlanes @cta @VentraChicago I HATE THIS BUT AM CACKLING,urmomdotgov,"Chicago, Ill",2019-10-31 02:01:59
I wish there was a good place to scream about how shitty the red line has been today @cta,HeatherChrisler,"Chicago, IL",2019-10-31 02:01:02
RT @WBBM780Traffic: Good news for @cta riders! https://t.co/jobPm7FbXd,WBBMNewsradio,"Chicago, IL",2019-10-31 01:58:42
Good news for @cta riders! https://t.co/jobPm7FbXd,WBBM780Traffic,"Chicago, IL",2019-10-31 01:58:08
@cta They always turn on at my stop,rpmchi86,,2019-10-31 01:56:45
"Transit fares tied to how much people can afford to pay. Quicker bus boarding through multiple doors. Chicago, we c… https://t.co/4pRM5oCZ3d",MarySueMPC,Chicago,2019-10-31 01:56:24
.@AldermanBurnett Just spoke with a Ms. Hubbard who does not believe that it is 311's responsibility to convey that… https://t.co/6MZiUlJaUV,erzigant,Chicago,2019-10-31 01:56:14
My friends and I have dubbed this person as “The Lit Train Conductor”. The ride is never dull with this one. Makes… https://t.co/0AOHWzvNFw,gracybear25,"Chicago, IL",2019-10-31 01:52:54
@cta BLESS Y'ALL,Windupbird6353,,2019-10-31 01:47:56
@cta The one on the 18th street pink line stop on the 54th/Cermak side is not working as of today,Lsreniawski,"Lower West Side, Chicago",2019-10-31 01:46:14
RT @cta: @DublinSoil Service was stopped due to fire department activity that required us to halt train service. We're sorry for this unavo…,transit_tweets,,2019-10-31 01:43:07
@cta Thank you! I was deeeelighted when I saw the french fry warmers on 🤗,Blondemonster1,,2019-10-31 00:52:20
RT @govtechnews: Chicago collaboration looks to redefine modern transportation https://t.co/NWHCA9yekO #transportation #govtech #stateandlo…,CivStart,"Washington, DC",2019-10-31 00:45:39
"RT @cta: [Minor Delays / Reroute] 70 Division buses are temporarily rerouted via Division, Western, Augusta, California, and Division, due…",transit_tweets,,2019-10-31 00:42:59
@cta The black girl is like “y’all haven’t felt heat before?” 😂😂😂,On_H0liday,"Chicago, IL",2019-10-31 00:42:25
"RT @cta: Things are heating up 🙌! You’ve probably noticed, it’s that time of year for people-heaters! We’re working to have all of them on…",transit_tweets,,2019-10-31 00:40:22
RT @cta: [Normal Service*] The temporary reroute of 79 79th buses near 79th/Kedzie has ended.,transit_tweets,,2019-10-31 00:33:19
"RT @cta: Things are heating up 🙌! You’ve probably noticed, it’s that time of year for people-heaters! We’re working to have all of them on…",YoMikeCeaz,Lost in my own thoughts...,2019-10-31 00:31:35
"RT @cta: Things are heating up 🙌! You’ve probably noticed, it’s that time of year for people-heaters! We’re working to have all of them on…",J_Vanors2015,"Chicago, IL",2019-10-31 00:31:17
@socallmekatie11 @cta Happy Halloween!,Cass_Lynne,"Chicago, IL",2019-10-31 00:30:30
RT @cta: [Normal Service*] The temporary reroute of 79 79th buses near 79th/Kedzie has ended.,DeeTwins75,,2019-10-31 00:26:00
RT @cta: [Major Delays] Red Line trains are running w/residual delays and congestion following earlier fire department activity  near Loyol…,transit_tweets,,2019-10-31 00:23:38
"@cta @ArrowZeppelin I was on the train, and @cta staff said that there were unauthorized personnel on the track ? 😒👎",RA11prime,El Salvador,2019-10-31 00:20:36
"RT @cta: If you're heading home from work, be sure to allow extra time! Yellow Line service has also resumed, however is running with resid…",transit_tweets,,2019-10-31 00:12:41
Hey @cta what’s up with the blue line? We’ve been waiting at Clark and lake and a half full train just went through… https://t.co/STZT47uPhw,cassandraarice,"Chicago, IL",2019-10-31 00:11:36
"@cta @TheBrownLine Can’t say I’m a fan of the surprise express brown line, a little more than a 2 second notice bef… https://t.co/yn5pT6ySFn",jendlugosz,"Chicago, IL",2019-10-31 00:09:14
@cta And that's why you then cut power to the trains?,NorseThunder,"ÜT: 41.950828,-87.725848",2019-10-31 00:04:29
@cta Why is my #14 Jeffrey Express packed all the way to the front doors? Think the buses should run more often?,Sigmakitty1922,"Chicago, IL",2019-10-30 23:58:30
@cta why am I waiting 20 minutes for a kimball bound train right now?,stinied,"Chicago, IL",2019-10-30 23:56:11
@cta The conductor of northbound Brown Line run 433 is an absolute gem. He is reminding passengers to make sure the… https://t.co/7lLanSwaI3,annelizabeth85,"Chicago, IL",2019-10-30 23:56:04
30 minutes wait for @cta purple line. Finally it came... https://t.co/727mbvKqTG,humphiprion,"Chicago, IL",2019-10-30 23:55:19
@cta can you start a campaign about this? Every. Single. Man. On the 156 is guilty of it: https://t.co/Q2wTwd7zXc,ImmAttyShannon,"Near North Side, Chicago",2019-10-30 23:53:57
@KyleDW87 @cta @bradwolo It seems like they let you know what was going on pretty well,bingaman,Germany,2019-10-30 23:52:25
@ZacharyHanz @cta I was not that desperate.,missverasays,"chicago,il // oakland,ca",2019-10-30 23:50:06
@missverasays @cta I’ve gotten on plenty of CTA cars that smelled like pee. This sounds like an origin story if I’ve ever heard one.,ZacharyHanz,Chicago,2019-10-30 23:49:20
"@cta, I have to pee. Could your brown line get a hustle on?",gooddirt,"Squaremont, CA",2019-10-30 23:48:51
"@cta It doesn’t help when you jam people into an already dangerously crowded train, turn up the heat or turn off an… https://t.co/kq90QyNSvJ",drfurry2,,2019-10-30 23:45:27
RT @FroBatim: @cta this wasn’t what i said. you guys are terrible in general. you guys will screw us over tomorrow as well.,transit_tweets,,2019-10-30 23:41:01
@cta Today’s summary of rush hour events included a track fire(!!) and door malfunction. We were only an unauthoriz… https://t.co/RIYn5g0VYz,KyleDW87,"Chicago, IL",2019-10-30 23:40:30
"5 trains later, and after all the inefficiency of @cta, I made it. I'm finally heading to home 🤧

✌️ https://t.co/YfC0TMU7Oh",JeanBochi,"Chicago, IL",2019-10-30 23:39:17
"RT @cta: @FroBatim We're sorry, but when a passenger becomes unwell and needs emergency medical assistance and we aren't able to help them…",itsmetyrinh,"Chicago, IL",2019-10-30 23:37:31
RT @FroBatim: @cta but this is everyday on the blue line. one of the busiest during rush hour and you guys still can’t get it together,itsmetyrinh,"Chicago, IL",2019-10-30 23:37:29
"RT @cta: @everycolorinc We're sorry, but when a passenger becomes unwell and needs emergency medical assistance and we aren't able to help…",itsmetyrinh,"Chicago, IL",2019-10-30 23:37:23
"RT @everycolorinc: @cta Every day a sick customer,  what's the illness...should riders be concerned about sick customers delaying services…",itsmetyrinh,"Chicago, IL",2019-10-30 23:37:21
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are running w/residual delays and congestion following an earlier sick customer at Di…,itsmetyrinh,"Chicago, IL",2019-10-30 23:37:15
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are running w/residual delays and congestion following an earlier door problem at Div…,itsmetyrinh,"Chicago, IL",2019-10-30 23:36:41
@cta So the train driver announced that they were cutting power because someone was on the tracks just as a joke?,princessdeaner,,2019-10-30 23:36:39
"RT @cta: @KyleDW87 @bradwolo We're sorry, but when a passenger becomes unwell and needs emergency medical assistance and we aren't able to…",itsmetyrinh,"Chicago, IL",2019-10-30 23:36:14
@cta @cicutoface Was it a sick customer though? Our conductor said police were chasing someone on the tracks. And t… https://t.co/gtxmJsRVo1,JurassicBrian,"Chicago, IL",2019-10-30 23:36:13
Holy hell I want a property tax refund based on how badly @cta screwed up tonight.,aduzik,"Chicago, Illinoise",2019-10-30 23:35:21
"So it snows and rains a little bit and not only do people not know how to drive so there’s hella traffic, but @cta… https://t.co/I5orxO0u38",ashymichi,"Chicago, IL",2019-10-30 23:32:21
@cta this wasn’t what i said. you guys are terrible in general. you guys will screw us over tomorrow as well.,FroBatim,"Chicago, IL",2019-10-30 23:30:55
@ejptacek @shylobisnett @cta Yikes indeed. :( Sorry!,PeterOrlowicz,"Chicago, IL",2019-10-30 23:30:15
RT @cta: [Major Delays] Linden-bound Purple Line trains are standing at Howard due to fire department activity. Crews working to restore se…,transit_tweets,,2019-10-30 23:30:11
"RT @everycolorinc: @cta Every day a sick customer,  what's the illness...should riders be concerned about sick customers delaying services…",transit_tweets,,2019-10-30 23:30:02
"@cta So there were door problems, a sick customer, and someone on the tracks all within minutes of each other? 🤔",princessdeaner,,2019-10-30 23:29:49
@cta Thankyou for responding.,everycolorinc,,2019-10-30 23:29:45
RT @FroBatim: @cta but this is everyday on the blue line. one of the busiest during rush hour and you guys still can’t get it together,transit_tweets,,2019-10-30 23:29:33
@shylobisnett @cta owes me a Miller Lite,ejptacek,,2019-10-30 23:29:27
@cta I’m tired of Blue Line interruptions. I feel sorry for all the people that need to catch a flight. Something needs to be done!,papa_tazo,"Illinois, USA",2019-10-30 23:28:30
RT @ArrowZeppelin: @cta Eat shit,transit_tweets,,2019-10-30 23:27:27
"RT @surfcombat: @cta Actually no, I'm on a train that isn't moving and they just cut power",transit_tweets,,2019-10-30 23:27:16
RT @catcattychat: @cta Can we get an actual fuckin update on the train? We are stopped underground without power.,transit_tweets,,2019-10-30 23:26:44
RT @thebryanmyers: @cta You owe every rider on the blue line tonight some sort of refund. This has been a terrible experience,transit_tweets,,2019-10-30 23:26:43
RT @aduzik: @cta Oh really? Because there’s no power on this train. Should have gotten off at Division.,transit_tweets,,2019-10-30 23:26:41
@everycolorinc @cta Hepatitis likely on @cta,ChiSportsFan78,,2019-10-30 23:26:38
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are running w/residual delays and congestion following an earlier sick customer at Di…,transit_tweets,,2019-10-30 23:26:27
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are running w/residual delays and congestion following an earlier sick customerat Div…,transit_tweets,,2019-10-30 23:25:40
RT @Devil_Bug: @cta Someone's on the tracks at Division. They cut power on the lines.,transit_tweets,,2019-10-30 23:24:56
RT @Emonte4eric: @cta Went from running express to California to them cutting the power.....,transit_tweets,,2019-10-30 23:24:38
"@cta Sick was a nice way of putting suicidal I’ll give you that. Send more busses to Grand, one sardine-can not eno… https://t.co/12cAdLk3RA",__paulzmuda,"Chicago, IL",2019-10-30 23:24:36
RT @cta: [Significant Delays] Red Line trains are running w/residual delays and congestion following earlier fire department activity  near…,mpbarbarie,,2019-10-30 23:24:20
put signs up @cta,miserabletop,"Chicago, IL",2019-10-30 23:24:14
@surfingpikachus @miserabletop @cta Run a 🚆,Daneuntamed, ✶✶✶✶,2019-10-30 23:24:07
@cta @everycolorinc Pretty sure that's not what was asked.,amluker,Indianapolis,2019-10-30 23:23:54
Today's commute home on @cta blue line... https://t.co/9SiOP9sjDv,surfcombat,Chicago,2019-10-30 23:23:33
"RT @JurassicBrian: @cta Door problem, sick customer, or someone getting arrested? You and the conductors are all saying different things.",transit_tweets,,2019-10-30 23:23:01
@atargatis__ @cta Yes! That’s where I was when I heard it!,sweetal__,Under these bitches skin,2019-10-30 23:21:59
@JurassicBrian @cta Just got off at Division and there is CFD here - let’s go with the sick passenger story. Holy h… https://t.co/JKFcuL0ItM,cicutoface,"chicago, il",2019-10-30 23:21:51
Its uncanny how consistent all the @cta buses near the Rogers Park @metraUPN stop miss the arrival/departure times.… https://t.co/og9mA2YRGT,BoomerBerman,"Chicago, IL",2019-10-30 23:21:21
"@jonahshai @cta Ahhhh!!! Us, too! Hallelujah",JesPup,"Chicago, IL",2019-10-30 23:21:09
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are running w/residual delays and congestion following an earlier door problem at Div…,transit_tweets,,2019-10-30 23:20:56
@lydia_brunch_ @cta Because @cta #duh,shannieb5066,Chicago,2019-10-30 23:20:55
RT @sweetal__: @cta Broooo why is someone screaming like crazy? Inquiring minds want to know the nature of this “medical event”???? https:/…,transit_tweets,,2019-10-30 23:20:41
@DROIDTASTIC4 @cta @srfreund I was kind of half joking sorta 😄,bmarcus128,,2019-10-30 23:20:25
@jonahshai @cta We l’ve been sitting still for about 15 mins,JesPup,"Chicago, IL",2019-10-30 23:20:23
@JesPup @cta We’re finally moving again.,jonahshai,"Chicago, IL",2019-10-30 23:20:11
"@cta Every day a sick customer,  what's the illness...should riders be concerned about sick customers delaying services EVERY DAY???",everycolorinc,,2019-10-30 23:19:57
@jonahshai @cta (Also ohare),JesPup,"Chicago, IL",2019-10-30 23:19:43
@cta @A_Cunning_One @ctared A door problem is not the same as a medical emergency. Which is correct situation on Blue Line?,Fabu58louschi,Chicago,2019-10-30 23:19:36
@cta but this is everyday on the blue line. one of the busiest during rush hour and you guys still can’t get it together,FroBatim,"Chicago, IL",2019-10-30 23:19:27
@jonahshai @cta Between division and damen,JesPup,"Chicago, IL",2019-10-30 23:19:08
"@cta red line is full. Stuffed. Crowded. Or any other word that you guys know for it.

Just skipped 3 trains cause… https://t.co/f0kjsxLOAt",JeanBochi,"Chicago, IL",2019-10-30 23:19:04
@cta 5 red line trains in a row with out any room for new passengers. Unbelievably frustrating to spend 30 minutes… https://t.co/iJ9mJi7RbY,RayleighJeans,,2019-10-30 23:17:59
"@cta Chicago is a world class city, why does our transit system not reflect that? @chicagosmayor",alevin32188,,2019-10-30 23:17:55
@ChiSportsFan78 @JurassicBrian @cta Person on the tracks/ sick person/ ice?,hottt_tea,"Chicago, IL",2019-10-30 23:17:52
